wallet,credit_score,total_transactions,total_usd_volume,repay_to_borrow_ratio,liquidation_count
0x04469b770821cec9cc3a1e8dc92e4635faf9bca6,699.9916595568292,8,239.14044489867294,2.0,0
0x02bd653274feaa6e43618310400c5d1337758d1d,699.9916595568292,6,166.49836357057495,1.0,0
0x058e6cf8872e54f8196b0dfb354344906a0798a6,699.9916595568292,4,186.54869950978278,1.0,0
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,699.9916595568292,3,0.11410632907395205,1.0,0
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,699.9916595568292,4,0.671960079008221,2.0,0
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,699.9916595568292,6,282.10563760258566,1.0,0
0x049262af9167e1fd91c668cea2500eac72bd6df7,699.9916595568292,3,63.87870453746285,1.0,0
0x009330f669003eada06b676b6e5cb77415471e7e,699.9916595568292,4,5.292104765766522,2.0,0
0x0499f8afe7234321fd3da64116141431fc08ff35,699.9914840572413,14,35929.42651162953,1.5,0
0x025297ca7459dd67dbfd8443d9b5f321e89fad83,699.9914451815164,13,18170.683814738524,3.0,0
0x0615774010b017e7ec09d228ef37d06564a1d825,699.9914451815164,8,117763.33947502976,1.0,0
0x048f06d1afb5e43f73f593aab1b2a4316ddb5d9f,699.9914451815164,4,14305.872174923043,1.0,0
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,699.9914451815164,13,592302.6581770878,2.0,0
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,699.9914451815164,13,17765.5794939991,1.5,0
0x0197295055068f266f8654ef428a91239839c2d5,699.9914451815164,13,15358.287808923109,1.0,0
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,699.9912688281971,4,262.75389802466054,1.0,0
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,699.9912688281971,4,4093.103018557315,1.0,0
0x020b1d7007c0d7c42fdb22ed5c31590ccab0c402,699.9912688281971,4,3985.119191862608,1.0,0
0x01b572c14af90297b04955659cf86aec87dad0b2,699.9912688281971,4,3121.980255310732,1.0,0
0x0128883953744d1d302421534757fd6f2d8ba88a,699.9912688281971,4,3791.580579408802,1.0,0
0x01b8884b83882069d08c86b053bb1027d04dce96,699.9912688281971,4,3815.297734036065,1.0,0
0x011e835885e78d9f1c92e580dae0e142a33cf25e,699.9912688281971,4,0.7187122860722838,1.0,0
0x04d34271e0216a8e3bab7598557112f70a06dc48,699.9912688281971,4,2566.2690290132523,1.0,0
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,699.9912688281971,4,4781.086306081403,1.0,0
0x0450d81146ae1eb15d886b0a35673dbb9e74be19,699.9912688281971,4,7826.131779840008,1.0,0
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,699.9912688281971,4,2747.838881314364,1.0,0
0x04bdfb9f9704694ca365b8e27bbdb7e093475340,699.9912688281971,5,748.3521978190881,2.0,0
0x0317ecb39406e23837b8b1aad06bc43f10c1be08,699.9912688281971,4,3532.358577814767,1.0,0
0x04841cbcc7676ddfe8146e8ad3aa0a478e843792,699.9912688281971,4,6558.452010964776,1.0,0
0x023768fbb4dcef5ce609f8d262cebc33860e9c30,699.9912688281971,4,4429.559604209433,1.0,0
0x04be2a942c1060db1c7615670bb55950a52f8b15,699.9912688281971,7,16.644565038260563,2.0,0
0x055d4bc9855caba4d63b3276fddb0334060c5573,699.9912688281971,4,2151.2188585177028,1.0,0
0x02615eb2838102011972e092add331d9e723448f,699.9912688281971,4,3851.0710625549377,1.0,0
0x0011730224657eb527cf736039854c3a3f140e63,699.9912688281971,4,4504.053578690184,1.0,0
0x024b52ddd4a3562768ecd61b1c2cdf35d0613e0a,699.9912688281971,4,2.6913329642805568e-08,2.0,0
0x0264ac5bc4626a76eb59a761b1075a36c7b2b860,699.9912688281971,4,3906.0480261310863,1.0,0
0x037a28da412268621439c31fd0d54dbb511d47b4,699.9912688281971,4,4605.620085896055,1.0,0
0x02b2b3835e863da7c7aec928586cee0b04a261da,699.9912688281971,4,4349.571450001409,1.0,0
0x046a5d95317dbc2ae8ed4a0c370b9183d161a14a,699.9912688281971,4,12426.085622244025,1.0,0
0x022064c9f712b52d7afff7263527eabebf59a71c,699.9912688281971,4,9.403888920091341e-10,1.0,0
0x00c98bc1a9458f9fb28887da8172e90df88da379,699.9912688281971,4,4307.540684832009,1.0,0
0x00184e8aa1e95f491f2d9601e12b540092160ded,699.9912688281971,4,254.58101642760022,1.0,0
0x04963f5707c9db2d613e8d402453f88a72f1c6d4,699.9912688281971,4,3928.390295144359,1.0,0
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,699.9912688281971,4,6829.972234211685,1.0,0
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,699.9912688281971,4,5804.636080605482,1.0,0
0x021d8505c6526352848beab51d87f89ea75446a4,699.9912688281971,4,8126.521088321244,1.0,0
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,699.9912688281971,4,3256.4511594014903,1.0,0
0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8,699.9912688281971,4,3360.4860692182606,1.0,0
0x00988fe82c5550c2240c9874d55cbd100cd1a722,699.9912688281971,4,2852.588150784917,1.0,0
0x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d,699.9912688281971,4,2.0007566470376172,1.0,0
0x045ef516ff36cbb58ae3714a2bcd244d31695d91,699.9912688281971,4,7633.592064624005,1.0,0
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,699.9912688281971,4,206.01573852398832,1.0,0
0x059ecc2543ebee56fd21209a229969286840ce3a,699.9912688281971,7,350.26256815082724,3.0,0
0x020421af918192bb67d35e9ff8caeb692bf4d196,699.9912688281971,5,5.399844720043468,1.0,0
0x052f3e2d4982fd668783f2a04c17a2235c003fae,699.9912688281971,4,7319.926390622519,1.0,0
0x056e5648032e696461424fefbefd5660acc56d9b,699.9912688281971,4,3954.0228089581633,1.0,0
0x058b0a724821bb506ebd683915829ff9db65542b,699.9912688281971,4,4567.709157580805,1.0,0
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,699.9912688281971,4,7570.469792259061,1.0,0
0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,699.9912688281971,4,5370.290831021846,1.0,0
0x0402f615b6aa30ece82c93396db6432d4974b1fb,699.9912688281971,4,244.11555833757484,1.0,0
0x043be978300c684c8f691e086414155d5f9d6f2e,699.9912688281971,4,4214.897476004971,1.0,0
0x03d59b1566576e7b64e7c43fcc3fff5ecd4c1b43,699.9912688281971,4,3788.2811864131245,1.0,0
0x0428305a45309c9f296a6cce4bc9550af727a324,699.9912688281971,12,8576.320235426798,1.0,0
0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,699.9912688281971,4,4853.466934325045,1.0,0
0x01b06d543b68067f7d78427d651b1190c10e0456,699.9912688281971,4,4313.352388834455,1.0,0
0x044c9a9b81b28f344ee80db712af9ee6f1bc65d5,699.9906594275149,9,1660.7296842005005,1.0,0
0x05d19dcc556638641022b35d3f5c7e25c9b1b7c2,699.9904410486288,9,8225.557624537207,1.0,0
0x02561edb032a795fa02e46d1ec922ef0fbca14a5,699.9904410486288,9,44.36339244664863,1.0,0
0x060cf7710b40686fd903894b9f65d10589d73f28,699.9904410486288,10,72948.88294060764,1.0,0
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,699.9904410486288,9,43.32281100009551,1.0,0
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,699.9904410486288,9,44.5583532765348,1.0,0
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,699.9904410486288,9,137795.18190013932,1.5,0
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,699.9902501064068,10,9719.654413677448,2.0,0
0x021a17e276d22dbda6b262c1c67ab256b9b06857,699.9902501064068,5,907.3560557192721,1.0,0
0x010b19435d2bcae650c41af62440e2de08444026,699.9902501064068,5,33.036284146576705,1.0,0
0x01212602bb6ef285d7fca99430283ba780fe5950,699.9902501064068,5,366.4159870678951,1.0,0
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,699.9902501064068,10,347.09296323033095,1.0,0
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,699.9902501064068,5,0.35475873751569875,1.0,0
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,699.9902501064068,5,101.7407094908661,1.0,0
0x01397d68308d2a94865ffe0f84d26e94b6df1234,699.9902501064068,5,20.446868096866503,2.0,0
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,699.9902501064068,5,2514.6293555790808,2.0,0
0x009990e99b12f7ebcc594fb721fe56e4f88ac27e,699.9902501064068,5,887.715502002944,1.0,0
0x04ae8c108743167c7457073ba8c1571fd5d56325,699.9902501064068,5,28.33898408802834,1.0,0
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,699.9898339278532,8,948.062759179543,1.0,0
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,699.9898339278532,10,2225.6042438580453,2.0,0
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,699.9898339278532,8,485.01544246907343,1.0,0
0x000e840a3122ec28d0c29321db172375cb049762,699.9898339278532,10,700.1900836899824,1.0,0
0x04d3878b491afb02abaec1dc7964e69cd01781be,699.98972338189,7,321036.30028192274,1.0,0
0x008a34511b9808c41237d7568e409141ab10796b,699.9891269311735,38,3332.90593838923,2.0,0
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,699.9890951925765,8,3325.242124617228,2.0,0
0x05dfa941764538a29be71d32a462ae96facffb02,699.9890951925765,7,229.9207701845154,1.0,0
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,699.9890951925765,13,8222.44449779366,1.0,0
0x0323965dc531ecc76511a24dafca4a502533917b,699.9890951925765,6,1.4416273613465507e-08,1.0,0
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,699.9890951925765,6,9.101083394653246,2.0,0
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,699.9890951925765,7,200.65092219110525,1.0,0
0x02b537c80038f273820b51deda8d904b8f2748ef,699.9890951925765,8,1264.0454554378055,2.0,0
0x053bf9ab3b044137eff39be4857eab5e3a40a239,699.9890951925765,12,17.88017433662378,1.0,0
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,699.9890951925765,5,203.83230351219126,2.0,0
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,699.9890951925765,6,447.4119381234545,1.0,0
0x000a27ba176083e4b50177378cbe7469a00dd557,699.9890951925765,12,8.753715109244684e-10,1.0,0
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,699.9890951925765,12,0.1303401429880656,1.0,0
0x022db3d2cb668693ea15009057076a7f5e973ab7,699.9890951925765,5,2.09243860126752e-08,1.0,0
0x048a81418e95b13b47b63f4a784a1ff5542e72cc,699.9890951925765,12,3630.624097343642,1.0,0
0x04efc3225aa96a0fcb977bfbada6712f99310545,699.9890951925765,8,0.9554176870414114,4.0,0
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,699.9890951925765,8,2743.6054080849144,1.0,0
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,699.9890951925765,7,329.34715104773363,1.0,0
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,699.9890951925765,5,2809.528514258687,2.0,0
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,699.9890951925765,9,6797.314296464603,1.0,0
0x040020bead45659c621ee4c6e8a8f326ca469693,699.9890951925765,11,10597.09940429733,1.0,0
0x000fbfec300959d0f2f327728a889c1f5de8e2df,699.9890951925765,8,1221.2844026606672,1.0,0
0x01b19a62cba8bbc553b0137257f72371c826c403,699.9890951925765,12,1028.6223624322017,1.5,0
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,699.9890951925765,12,5601.593331561157,1.3333333333333333,0
0x024d37ae44d299b9cef36d348232a66801c3a25a,699.9890951925765,6,2824.8431290003045,1.0,0
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,699.9890951925765,12,3733.9588543606146,1.0,0
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,699.9890951925765,12,8.786843094482322e-09,1.0,0
0x05ebdbd59a1cde6b913a4d7345e6a8de1ec9ee30,699.9890951925765,8,24.990797956285736,1.0,0
0x037e908997841df68afb48eb1c9a6e441310abf5,699.9890951925765,9,114.74778439384608,3.0,0
0x03d225884a6f01eb076ebb6a1081e1bfced8cb7d,699.9890739589437,10,7.420704736673613e-09,1.0,0
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,699.988986128305,5,4.394226365415091e-09,1.0,0
0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,699.9881583487366,10,8.193244591240517e-09,1.0,0
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,699.9880075677939,12,168996.55231490667,1.0,0
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,699.9880075677939,5,49349.905402782366,1.0,0
0x0384f296396564cdd310bb398e1dc8a98fb3b137,699.9880075677939,6,43765.82431662702,1.0,0
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,699.9880075677939,7,48321.57406944632,2.0,0
0x0004d4112ee696dabc22b221bef156ecdaeb1a59,699.9878312144747,6,116.0979391772614,1.0,0
0x01f9605611b8490c0c70f40979c61b21dc1b6f3e,699.9878312144747,4,1.8175488950400574e-09,1.0,0
0x0302f495deee51627014e73e3b5f937fbdfb2680,699.9878312144747,6,1.8017616899727293e-08,1.0,0
0x00b65668a962ee571a8f223abd696ab1bd3a391f,699.9878312144747,4,4.202500691176236e-12,1.0,0
0x053cd8b1c0b52ffe500807739e79cd5efe4eb00d,699.9878312144747,4,1.0804404150856805e-10,1.0,0
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,699.9878113099276,7,316946.8420087841,1.5,0
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,699.9875656650053,39,29416.00838103773,0.5555555555555556,0
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,699.9872991687915,39,91172.03585504094,1.3333333333333333,0
0x020be4338b750b85c73e598bf468e505a8eb76ea,699.987201954811,9,286.83087377453626,1.0,0
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,699.9870853058817,8,2.381211833457218e-11,1.0,0
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,699.9870034349063,10,4.755352965175032e-10,1.0,0
0x0247542b512035f5d1373358e86683a04b1c1769,699.9870034349063,10,1.947508167472454e-07,1.0,0
0x022b36e7d24e441b4d5e8293b94552773fdef176,699.9868124926844,5,4.6063475169223814e-07,1.0,0
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,699.9861417836252,6,28617.575146408555,1.5,0
0x022ce4715b44ef6f0ead8561b29da676928d16f3,699.9861417836252,7,17485.084346303574,4.0,0
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,699.9856575788541,8,2.003260050303614e-09,2.0,0
0x05b0b833b8fb2f90cc00594f73fc560e6542bbf3,699.9856575788541,8,2.3807889458742933e-09,2.0,0
0x018bf5774c55789146bac375e052f826294ecb06,699.9856575788541,6,972.1786902815013,1.0,0
0x00b49bd7e1a75f98a82ca101909994e52a90e990,699.9856575788541,8,352.2917592335026,2.0,0
0x017b93259518cc28f53284ec81f7084575ba8699,699.9856575788541,4,3.3982969792885203e-11,1.0,0
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,699.9856575788541,6,1.604399518424361e-08,1.0,0
0x031bc036ec5106ea4f2ca5921d5370a21171a123,699.9856575788541,4,2.412630262815651e-12,1.0,0
0x0267c58c62587e65e816d39570769fb34c9b4ab5,699.9856575788541,6,3.6268445185793863e-06,1.0,0
0x028062ffc2a94ca94e464240142c956d10fa449d,699.9856575788541,4,5.752775187189232e-07,2.0,0
0x03e494ce05a440729ab5fef38d46a84406e54501,699.9856575788541,9,1619.8704566198562,1.0,0
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,699.9856575788541,6,15296.77020304571,1.0,0
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,699.9856575788541,12,8.602710182534196e-10,1.0,0
0x05f0b984052bafd32557c5edc33dd380c2e32762,699.9856575788541,6,11.410102295245506,1.0,0
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,699.9856575788541,6,8.461087351990544e-10,1.0,0
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,699.9854956778158,18,1.4470412702850738e-09,1.3333333333333333,0
0x015befb758090caf23caf09dcdc107426bb1f07b,699.9854956778158,18,1.385819619027499e-08,1.0,0
0x006acbf79f7c4580fa01ffa48085d832592f1b63,699.9848866051212,18,68428.76866645469,1.0,0
0x058b0479324ccba9a002ab761bf74ed6ff361525,699.9848805509378,17,2.2537925826533414e-06,1.5,0
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,699.9845249138601,29,7541.229326272732,3.2,0
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,699.9837917946853,4,3201.2739281055397,1.0,0
0x04bed630357309dc193bebce09a2ae1381166b33,699.9837917946853,8,1215.3398657378286,1.5,0
0x035a38a537384f981b611cc598f9f36cdc3542dc,699.9837917946853,3,535.2073444034013,1.0,0
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,699.9837917946853,3,979.4272446225635,1.0,0
0x04998145f9615270181f46cacd96e3fb2275bb64,699.9837917946853,8,4542.899198529432,1.0,0
0x0421267a711db1c6b8f9fa72f3dda8d4df1f6bad,699.9837917946853,6,4922.895841124577,1.0,0
0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,699.9837917946853,7,456.8481913535101,1.0,0
0x023234656d0c392c955965ed34e5b4862ffd1574,699.9837917946853,3,1131.6694236660005,1.0,0
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,699.9837917946853,5,508.9896000007972,1.0,0
0x005b8864b832d250e97996febb2b6a10b4562fd1,699.9831117713288,13,3841.571027792692,1.0,0
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,699.9829852116704,6,177.3861200667046,1.0,0
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,699.9825366161814,18,5995.599023951997,2.0,0
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,699.9825366161814,17,525.1354505768319,1.0,0
0x022860885b57964e4daa35e0838a9427a861ef65,699.9825366161814,18,14123.88461446022,1.3333333333333333,0
0x018650dae189c5083dcbec8ae1edcf8b83e08380,699.9825366161814,19,9822.998278031486,1.0,0
0x028e086f46912e677b909e30500c535aa10766b9,699.9825366161814,17,10244.055811097542,1.0,0
0x0511ff29c615e4b1065da22819195b7080a1ff28,699.9825366161814,16,2.0671853876711865,1.0,0
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,699.9824424504171,28,35836.59069235531,2.5,0
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,699.981880754292,28,1216.5686428107658,0.8,0
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,699.9808115760499,6,211.15046452276712,1.0,0
0x0451864cdd0cb179893eb91057da7746b5b1973b,699.9805903818562,12,4091.260708828421,1.0,0
0x045896a702263b77d8ebabd6c51e826f0f3ebe39,699.979099002459,18,6.780844394635017e-08,1.0,0
0x028ff776949531aada1fe98372b0f596cf170563,699.979099002459,17,1.079635090655349e-08,1.0,0
0x01ec73e85387403880b4e3bec129011d705597a5,699.9789883719307,8,8.471251486278989e-09,1.0,0
0x039e2604295ba89a83588107391aed3cce36b97f,699.978935501972,20,51836.425751267234,2.0,0
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,699.9784533771295,49,150625.95653488179,9.5,0
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,699.9784367532341,40,4906.132295491537,0.5454545454545454,0
0x0194d076503771b976a062c4cde310b13d3e9960,699.9773157570797,42,633448.5798615059,1.0,0
0x0338413ee756d4e561f073b1767e6bf5e18393e9,699.9771362267794,8,2.215593918361569e-09,1.0,0
0x01be938672471bbb0fa1dfd223dd2aad2e389559,699.9770819968265,7,5.14997006948164e-09,1.0,0
0x03a27a0bd8c8451480e04535690cf131423836e3,699.976612584569,19,13811.4199046129,1.25,0
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,699.9732780855353,20,1221.6049089076948,2.0,0
0x030347c0ef50f625e3172ddeabb921067e85730c,699.9732114416348,49,1533.7174932363725,0.8,0
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,699.9706448489769,28,8266.189230236558,1.25,0
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,699.9704346170934,20,112199.64498877364,1.0,0
0x033a0f17fb49d292785f02b959227cf5cf50f21a,699.966242696379,27,5830.099150842902,0.6,0
0x03607361b844e659f4e8846af200074e219513e2,699.9637069637157,24,882.7958798237654,0.5555555555555556,0
0x016a42b47b051be2946a35fb72774e00a7b8e820,699.9621824264456,42,7526.4645688712435,0.5555555555555556,0
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,699.9590704373962,20,14655.028392592689,1.4,0
0x045fd671c4d7da33629475def9ababecc339c020,699.9583477737114,23,257.5332261614368,1.3333333333333333,0
0x04eefaeb6f90a5627dba307c15a65acf3e589573,699.9572026895689,23,2096.4552182949974,1.3333333333333333,0
0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,699.9560685918444,11,269251.9083931756,1.0,0
0x03630da783ae465b0afb812f7bc6374d677b0829,699.9531883069395,24,503.6585800441675,1.3333333333333333,0
0x0341ab2d783648be716fa78a48eedf13f151335e,699.953034401195,26,552.8229707246727,0.6,0
0x025792a600b4844383a838f9ca9d97394ad23369,699.9527866943031,22,3144.913221858769,1.4,0
0x02be55b9045cfa9195e851c35896b33da3693764,699.9482857289684,24,13732.311706262844,1.2857142857142858,0
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,699.9478172795406,43,1075951.3785154687,0.7333333333333333,0
0x000000000a38444e0a6e37d3b630d7e855a7cb13,699.9473945106627,25,23008.081113896827,0.625,0
0x0258aa61198204d52dbed666326bed75b3a09126,699.9422950967755,27,18456.63168008181,0.5714285714285714,0
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,699.9405384622528,21,4958.764329157279,0.75,0
0x0171ed588582d1df472015623dcb426d0a1de431,699.9388855699119,24,45211.43941099726,0.5555555555555556,0
0x0225949faef9a120994a5501e30a161b418b6371,699.9366646834505,22,2054.1287301792245,1.0,0
0x0474f11e0367edde612e0119f62aad7695dd86d5,699.9358413554443,21,4405.111187711806,0.6,0
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,699.9202214543116,46,1588.1493335497826,0.7,0
0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,699.915349678394,27,2292.3661365057696,0.75,0
0x05ea34e37b28962b9f17fce9cff68637ebb80e58,699.9039872144548,39,3289.9160908392105,0.5789473684210527,0
0x035e72ef297547349d8ce3573ebb8e10dc639816,699.8904432319384,46,37496966.596802846,0.6666666666666666,0
0x040cc4bff13c6baecc8f49d56b10012e2715fb0c,699.749562070056,30,69649.49037835721,0.7142857142857143,0
0x03e9a17304a1c1fe229965616b7dddcd96579a29,699.3924279086011,27,68298.22343224968,0.9,0
0x02a73cd5c9135b68798838407a136b41ddea3c5e,689.7686834149525,87,13607.53205342805,0.6956521739130435,0
0x058ae85d9747b3003366b375b4643d51c9100d0c,689.7011589717775,146,1044084.9022243385,0.6,0
0x004ce54398cc569a622bf5a99ae857306243c8ec,689.6745738605395,88,2.098764888131796e-06,0.6428571428571429,0
0x035b32173c6beca69608dc1b5740bfec727c5d82,689.6427225372499,57,2641250.9280365715,0.6153846153846154,0
0x05e2461c8c10138aee241268f28de6003d3dbadb,689.6325645928315,89,51511236.190563016,0.7619047619047619,0
0x01d43fcfb3a9e93be5344d1011162d548db936c3,689.4030152690526,64,262404.8763679195,0.6153846153846154,0
0x029de7a8c9511978c4795beccf60553d36318cfd,680.0614372755125,20,37848.30270165478,1.0,0
0x02f7467aecaae0863706f954c7adfe47b5e5f538,680.0558088097322,15,735.0379952898485,1.0,0
0x0335a3481a074ead996574587714af349a114013,680.0504395806515,13,948.074644800054,2.0,0
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,680.0377175095023,11,388217.1112041075,3.0,0
0x060557d6362d3f7e40381571fc85525c61c064c8,680.0337016012857,17,46486.65371627152,2.3333333333333335,0
0x017fe812df7bea272511a47955099a9e8d20282e,679.9696616789561,10,10985.363527617332,0.6666666666666666,0
0x043bd112d6db10daa0f15a255697d0b88e3daf43,679.9428604684842,17,75.75277057303465,0.6666666666666666,0
0x034a4081df0c5a039d05113a7d0b334083a7b084,679.9425110684531,16,66036.15806421114,0.6666666666666666,0
0x0300f68f3c30e4655650d99c845a95e39875b75f,679.93570363418,14,96406.2675683214,0.8,0
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,679.9314557178026,18,6140.985972591622,0.6666666666666666,0
0x0049436d8c3da52d604cdc390e45026b2662d7f7,679.9244816468747,12,74432.45325321662,0.8,0
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,679.8901834242674,18,5633.027118670735,0.75,0
0x02a16e93539e8043766befc1d941835ef18a77d9,679.8821260564558,16,6351.046636471077,0.75,0
0x03c383f45deeb131f370304336603fda77eb9620,679.8803578025451,19,9411.383484209575,0.75,0
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,679.8684461914759,10,169.92264590096343,0.6666666666666666,0
0x02b9dee806bc6e1093e348336d35b0866908712b,679.8466430381036,17,398407.32489709015,0.6,0
0x05cbed339b897c1d53ddbf9881087308f02e41c8,679.8393864321315,19,17817.481567924977,0.6,0
0x0472fb73541e18716446b3c52d4221c8f78de7ae,679.8292027144988,15,1538.8702194451503,0.6666666666666666,0
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,679.7318111415717,19,2661.3739900039936,0.6,0
0x05d2d40448ec264b542a3b2c308789796bce9e1e,679.7044953955149,20,18860.860733694866,0.75,0
0x052370f3278cd2ad96be34bacc1748ebf8c99056,677.1251999088862,53,16201.1043381681,6.5,0
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,673.4828482728824,51,1.2823194586504309e-09,0.7,0
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,671.6730806775857,163,21575.874181036386,0.6744186046511628,0
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,670.4738432999917,31,176720.01980068855,0.625,0
0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,670.4591761529242,33,2050093.9134590668,0.75,0
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,670.3980664709027,45,7080.385978919507,0.7777777777777778,0
0x0259575795db48a8dbc036ca387762c95ceee9b5,670.2947933412044,25,181681.44308421502,0.8,0
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,670.2613523970739,34,4035890.518790663,0.625,0
0x0467661949ee9b85e78c5798731b2204e0ba2974,670.245819412557,25,84774.5176294442,0.6,0
0x00db170287aaa8a93b08cda808af76d11a5f0fff,670.2434247869583,26,137835.28501045605,0.625,0
0x019712e01e25a3dee2e11dc8a8de84afb0015401,670.199449813467,131,550.1021394764343,0.4117647058823529,0
0x0600de154559da51a7b68388cedc72bdda941ddb,670.148085887552,22,19624.47756168247,0.8,0
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,670.1088662215135,26,989840.2959814745,0.6,0
0x00389de87cae34a6f89e13cc8225c4984add8b37,670.0909039126567,610,5182769.764854273,0.76,0
0x00a8bec03805bcfaafab1050dbcf90f57982d750,670.0881081241575,153,621324.719133376,0.7575757575757576,0
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,670.0844708250545,151,25641.81617962395,0.6808510638297872,0
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,670.08009795089,250,94817.83244993235,0.7,0
